time (since java epoch),submitter name,uuid,runtime(jar),total runtime(start shadow to receive result)
1555001491379,Workstation_6,00000000-0000-0000-0000-000000000075,36871,36880
1555001515395,Workstation_6,00000000-0000-0000-0000-000000000074,49790,49793
1555001530274,Workstation_6,00000000-0000-0000-0000-000000000073,58620,58634
1555001541696,Workstation_6,00000000-0000-0000-0000-000000000072,50292,50309
1555001554825,Workstation_6,00000000-0000-0000-0000-000000000071,39421,39423
1555001581658,Workstation_6,00000000-0000-0000-0000-00000000006f,39811,39832
1555001587747,Workstation_6,00000000-0000-0000-0000-000000000070,57453,57465
1555001603134,Workstation_6,00000000-0000-0000-0000-00000000006e,48297,48298
1555001623738,Workstation_6,00000000-0000-0000-0000-00000000006d,42064,42075
1555001633255,Workstation_6,00000000-0000-0000-0000-00000000006c,45494,45505
1555001642581,Workstation_6,00000000-0000-0000-0000-00000000006b,39438,39439
1555001662812,Workstation_6,00000000-0000-0000-0000-00000000006a,39057,39068
1555001673795,Workstation_6,00000000-0000-0000-0000-000000000068,31203,31205
1555001681328,Workstation_6,00000000-0000-0000-0000-000000000069,48052,48069
1555001709612,Workstation_6,00000000-0000-0000-0000-000000000066,35798,35800
1555001718523,Workstation_6,00000000-0000-0000-0000-000000000067,55694,55707
1555001719344,Workstation_6,00000000-0000-0000-0000-000000000065,37993,38012
1555001747658,Workstation_6,00000000-0000-0000-0000-000000000064,38037,38037
1555001753483,Workstation_6,00000000-0000-0000-0000-000000000063,34942,34955
1555001769356,Workstation_6,00000000-0000-0000-0000-000000000062,49990,50005
1555001792814,Workstation_6,00000000-0000-0000-0000-000000000061,45138,45143
1555001806638,Workstation_6,00000000-0000-0000-0000-000000000060,53139,53151
1555001806803,Workstation_6,00000000-0000-0000-0000-00000000005f,37432,37442
1555001840528,Workstation_6,00000000-0000-0000-0000-00000000005c,33706,33720
1555001848882,Workstation_6,00000000-0000-0000-0000-00000000005e,56057,56059
1555001860866,Workstation_6,00000000-0000-0000-0000-00000000005d,54194,54213
1555001888723,Workstation_6,00000000-0000-0000-0000-00000000005b,48183,48191
1555001898273,Workstation_6,00000000-0000-0000-0000-00000000005a,49382,49384
1555001905954,Workstation_6,00000000-0000-0000-0000-000000000059,45074,45083
1555001945510,Workstation_6,00000000-0000-0000-0000-000000000057,47229,47230
1555001947299,Workstation_6,00000000-0000-0000-0000-000000000058,58555,58569
1555001958829,Workstation_6,00000000-0000-0000-0000-000000000056,52861,52871
1555001984095,Workstation_6,00000000-0000-0000-0000-000000000054,36781,36792
1555001996649,Workstation_6,00000000-0000-0000-0000-000000000055,51130,51132
1555002000838,Workstation_6,00000000-0000-0000-0000-000000000053,41992,42004
1555002016885,Workstation_6,00000000-0000-0000-0000-000000000052,32771,32786
1555002031827,Workstation_6,00000000-0000-0000-0000-000000000051,35166,35168
1555002056685,Workstation_6,00000000-0000-0000-0000-000000000050,55829,55843
1555002063390,Workstation_6,00000000-0000-0000-0000-00000000004f,46484,46500
